customerID,ChurnProbability,RiskSegment,tenure,Contract,MonthlyCharges,TechSupport,OnlineSecurity,PaymentMethod,RetentionAction
4550-VBOFE,0.465663554504009,High,70,Month-to-month,102.95,No,No,Electronic check,Offer tech support / service assistance
2979-SXESE,0.4650650095474624,High,17,Month-to-month,94.4,No,Yes,Electronic check,Offer tech support / service assistance
1777-JYQPJ,0.46467776691726725,High,2,Month-to-month,24.3,No,No,Mailed check,Offer tech support / service assistance
7181-OQCUT,0.46453616621757754,High,21,Month-to-month,103.85,No,Yes,Mailed check,Offer tech support / service assistance
6032-KRXXO,0.46445384463411266,High,30,Month-to-month,90.25,No,No,Electronic check,Offer tech support / service assistance
3737-GCSPV,0.46423623090396643,High,11,Month-to-month,96.2,Yes,Yes,Credit card (automatic),Targeted retention offer
2692-BUCFV,0.4641163970749068,High,29,Month-to-month,101.45,No,No,Bank transfer (automatic),Offer tech support / service assistance
3167-SNQPL,0.46369581115579145,High,38,Month-to-month,101.15,No,No,Electronic check,Offer tech support / service assistance
9269-CQOOL,0.46254764870319354,High,3,Month-to-month,54.7,No,No,Credit card (automatic),Offer tech support / service assistance
2320-JRSDE,0.46237309425810896,High,1,Month-to-month,19.9,No internet service,No internet service,Electronic check,Targeted retention offer
8695-ARGXZ,0.46217631991369895,High,34,Month-to-month,75.55,No,No,Electronic check,Offer tech support / service assistance
4846-WHAFZ,0.46217631991369895,High,37,Month-to-month,76.5,No,No,Electronic check,Offer tech support / service assistance
8696-JKZNU,0.46217631991369895,High,37,Month-to-month,76.25,No,No,Electronic check,Offer tech support / service assistance
7312-XSBAT,0.4621751902284804,High,1,Month-to-month,49.75,No,Yes,Electronic check,Offer tech support / service assistance
0374-AACSZ,0.4621751902284804,High,1,Month-to-month,50.15,No,Yes,Electronic check,Offer tech support / service assistance
8286-AFUYI,0.4621751902284804,High,1,Month-to-month,47.95,No,Yes,Electronic check,Offer tech support / service assistance
4840-ORQXB,0.4620482882621476,High,56,Month-to-month,104.75,No,No,Electronic check,Offer tech support / service assistance
2739-CACDQ,0.4619463508504914,High,17,Month-to-month,82.65,No,No,Credit card (automatic),Offer tech support / service assistance
9079-YEXQJ,0.4619295921734971,High,54,Month-to-month,111.1,Yes,No,Electronic check,Targeted retention offer
6877-LGWXO,0.46161827614132384,High,18,Month-to-month,78.55,No,No,Electronic check,Offer tech support / service assistance
8066-POXGX,0.4614572250003382,High,13,Month-to-month,35.1,No,No,Electronic check,Offer tech support / service assistance
0114-PEGZZ,0.46135131657123024,High,33,Month-to-month,107.55,No,No,Electronic check,Offer tech support / service assistance
9058-MJLZC,0.46128378955476257,High,24,Month-to-month,94.6,No,Yes,Electronic check,Offer tech support / service assistance
5899-OUVKV,0.46126347628734976,High,31,Month-to-month,94.5,No,No,Electronic check,Offer tech support / service assistance
1264-BYWMS,0.46112915322824793,High,55,Month-to-month,96.8,No,No,Electronic check,Offer tech support / service assistance
9885-AIBVB,0.46111101911603647,High,29,Month-to-month,85.8,No,No,Electronic check,Offer tech support / service assistance
9661-MHUMO,0.46023439497688456,High,1,Month-to-month,49.25,Yes,No,Credit card (automatic),Targeted retention offer
0376-YMCJC,0.4601540118228625,High,23,Month-to-month,90.6,Yes,No,Electronic check,Targeted retention offer
6413-XKKPU,0.45984297014318354,High,17,Month-to-month,89.4,No,Yes,Electronic check,Offer tech support / service assistance
5857-TYBCJ,0.45943349756709057,High,44,Month-to-month,89.2,No,No,Electronic check,Offer tech support / service assistance
6599-SFQVE,0.45932204048009384,High,6,Month-to-month,55.0,No,No,Electronic check,Offer tech support / service assistance
5233-AOZUF,0.45915818351155885,High,29,Month-to-month,74.95,No,No,Electronic check,Offer tech support / service assistance
6458-CYIDZ,0.4589913332294972,High,5,Month-to-month,80.7,No,Yes,Electronic check,Offer tech support / service assistance
7018-WBJNK,0.4585066548704775,High,13,Month-to-month,78.3,No,No,Credit card (automatic),Offer tech support / service assistance
1894-IGFSG,0.4582530574712133,High,22,Month-to-month,89.25,No,No,Electronic check,Offer tech support / service assistance
1013-QCWAM,0.458198844609666,High,66,Month-to-month,100.8,No,No,Electronic check,Offer tech support / service assistance
0324-BRPCJ,0.458198844609666,High,68,Month-to-month,100.2,No,No,Electronic check,Offer tech support / service assistance
3071-VBYPO,0.45810336224125353,High,3,Month-to-month,89.85,No,Yes,Electronic check,Offer tech support / service assistance
2831-EBWRN,0.4578314567601022,High,4,Month-to-month,45.9,No,No,Electronic check,Offer tech support / service assistance
3748-FVMZZ,0.4577901089344873,High,4,Month-to-month,40.05,Yes,No,Electronic check,Targeted retention offer
2227-JRSJX,0.457379452318713,High,21,Month-to-month,99.15,Yes,No,Bank transfer (automatic),Targeted retention offer
1035-IPQPU,0.45721600591067235,High,63,Month-to-month,103.5,No,No,Electronic check,Offer tech support / service assistance
5647-FXOTP,0.45721600591067235,High,60,Month-to-month,105.9,No,No,Electronic check,Offer tech support / service assistance
1092-GANHU,0.4571358120475711,High,17,Month-to-month,76.65,No,No,Electronic check,Offer tech support / service assistance
7020-OZKXZ,0.45589633181417516,High,9,Month-to-month,75.5,No,No,Credit card (automatic),Offer tech support / service assistance
3932-IJWDZ,0.455830675470175,High,45,Month-to-month,103.65,Yes,No,Bank transfer (automatic),Targeted retention offer
4652-NNHNY,0.4557931453846861,High,16,Month-to-month,73.85,No,No,Bank transfer (automatic),Offer tech support / service assistance
1482-OXZSY,0.4554906118998273,High,30,Month-to-month,100.4,No,Yes,Bank transfer (automatic),Offer tech support / service assistance
7233-DRTRF,0.45523394874691253,High,63,Month-to-month,102.4,No,No,Electronic check,Offer tech support / service assistance
7422-WNBTY,0.4547411282770195,High,33,Month-to-month,93.35,No,No,Electronic check,Offer tech support / service assistance
6583-QGCSI,0.45435264027236083,High,50,Month-to-month,88.05,No,No,Electronic check,Offer tech support / service assistance
9971-ZWPBF,0.4536192631855982,High,34,Month-to-month,108.9,Yes,No,Electronic check,Targeted retention offer
1833-TCXKK,0.4534935233642916,High,45,Month-to-month,107.75,No,No,Bank transfer (automatic),Offer tech support / service assistance
6394-MFYNG,0.4534935233642916,High,48,Month-to-month,107.4,No,No,Bank transfer (automatic),Offer tech support / service assistance
2027-CWDNU,0.45338801041036375,High,18,Month-to-month,85.6,Yes,No,Electronic check,Targeted retention offer
3174-RKMOW,0.4533055341673285,High,35,Month-to-month,109.95,Yes,No,Electronic check,Targeted retention offer
8404-GFGCZ,0.45315818896734505,High,4,Month-to-month,65.6,No,No,Electronic check,Offer tech support / service assistance
1597-LHYNC,0.45311280630660894,High,26,Month-to-month,95.0,No,Yes,Electronic check,Offer tech support / service assistance
9053-EJUNL,0.4528693025224837,High,41,Month-to-month,89.2,No,No,Electronic check,Offer tech support / service assistance
1730-ZMAME,0.4528626064079546,High,32,Month-to-month,79.5,No,No,Electronic check,Offer tech support / service assistance
2823-LKABH,0.45283707372375226,High,18,Month-to-month,95.05,Yes,No,Bank transfer (automatic),Targeted retention offer
3853-LYGAM,0.45283707372375226,High,17,Month-to-month,95.65,Yes,No,Bank transfer (automatic),Targeted retention offer
9355-NPPFS,0.452650351796356,High,26,Month-to-month,78.8,No,No,Electronic check,Offer tech support / service assistance
3197-ARFOY,0.4524807151942452,High,19,Month-to-month,105.0,Yes,Yes,Mailed check,Targeted retention offer
5649-RXQTV,0.45124797669037914,High,51,Month-to-month,99.0,No,No,Electronic check,Offer tech support / service assistance
5055-MGMGF,0.45115250059540907,High,65,Month-to-month,105.05,No,Yes,Electronic check,Offer tech support / service assistance
2360-RDGRO,0.45115250059540907,High,65,Month-to-month,104.25,No,Yes,Electronic check,Offer tech support / service assistance
3791-LGQCY,0.4508648033675173,High,56,Month-to-month,100.65,No,No,Bank transfer (automatic),Offer tech support / service assistance
6988-CJEYV,0.4507755998767431,High,49,Month-to-month,98.7,No,No,Electronic check,Offer tech support / service assistance
8584-KMVXD,0.4505232735428578,High,8,Month-to-month,75.6,No,No,Electronic check,Offer tech support / service assistance
2277-VWCNI,0.4495801318796401,High,4,Month-to-month,48.75,No,No,Mailed check,Offer tech support / service assistance
9420-LOJKX,0.44957212221818543,High,15,Month-to-month,99.1,No,Yes,Credit card (automatic),Offer tech support / service assistance
5828-AVIPD,0.4495464151891551,High,19,One year,100.95,Yes,No,Electronic check,Targeted retention offer
8714-EUHJO,0.44914682049367616,High,31,Month-to-month,91.15,No,No,Electronic check,Offer tech support / service assistance
8490-BXHEO,0.4486750057171845,High,18,Month-to-month,80.55,No,No,Credit card (automatic),Offer tech support / service assistance
8993-IZEUX,0.44841307771909905,High,7,Month-to-month,69.15,No,No,Bank transfer (automatic),Offer tech support / service assistance
0927-LCSMG,0.44841307771909905,High,7,Month-to-month,74.65,No,No,Mailed check,Offer tech support / service assistance
1965-DDBWU,0.4481871642465112,High,16,Month-to-month,89.05,Yes,No,Credit card (automatic),Targeted retention offer
7562-GSUHK,0.44808929905588263,High,16,Month-to-month,93.2,No,No,Credit card (automatic),Offer tech support / service assistance
8785-CJSHH,0.4477963165242745,High,60,Month-to-month,99.8,No,No,Electronic check,Offer tech support / service assistance
5482-VXSXJ,0.4477081593575735,High,22,Month-to-month,93.2,No,No,Mailed check,Offer tech support / service assistance
9274-UARKJ,0.44770601141633704,High,15,Month-to-month,83.2,No,No,Bank transfer (automatic),Offer tech support / service assistance
9278-VZKCD,0.44719355931539734,High,52,Month-to-month,109.1,No,Yes,Electronic check,Offer tech support / service assistance
0749-IRGQE,0.4469761027711121,High,13,Month-to-month,45.3,No,No,Electronic check,Offer tech support / service assistance
2587-EKXTS,0.44688063960177515,High,44,Month-to-month,111.5,No,Yes,Electronic check,Offer tech support / service assistance
3002-WQZWT,0.4468131114281654,High,29,Month-to-month,74.2,No,No,Electronic check,Offer tech support / service assistance
9518-XXBXE,0.4468024399887069,High,10,Month-to-month,75.3,No,Yes,Electronic check,Offer tech support / service assistance
0221-WMXNQ,0.44674091245582626,High,4,Month-to-month,75.35,No,Yes,Electronic check,Offer tech support / service assistance
9508-ILZDG,0.4465420271728718,High,34,Month-to-month,96.35,Yes,No,Electronic check,Targeted retention offer
1580-BMCMR,0.44607868205271384,High,19,Month-to-month,87.3,No,Yes,Electronic check,Offer tech support / service assistance
6542-LWGXJ,0.44601403908515186,High,3,Month-to-month,25.0,No,No,Mailed check,Offer tech support / service assistance
5536-RTPWK,0.44520638797563356,High,49,Month-to-month,99.05,No,No,Bank transfer (automatic),Offer tech support / service assistance
7881-INRLC,0.44520638797563356,High,45,Month-to-month,100.85,No,No,Credit card (automatic),Offer tech support / service assistance
8654-DHAOW,0.44450382405187583,High,2,Month-to-month,54.15,No,No,Mailed check,Offer tech support / service assistance
1391-UBDAR,0.44392096699377703,High,11,Month-to-month,72.9,No,No,Electronic check,Offer tech support / service assistance
2501-XWWTZ,0.44392096699377703,High,11,Month-to-month,70.2,No,No,Electronic check,Offer tech support / service assistance
5226-NOZFC,0.4434200998828191,High,26,Month-to-month,85.75,No,No,Electronic check,Offer tech support / service assistance
1307-ATKGB,0.44328348532785466,High,24,Month-to-month,89.55,No,No,Electronic check,Offer tech support / service assistance
1608-GMEWB,0.4429519145956912,High,45,Month-to-month,93.9,No,No,Bank transfer (automatic),Offer tech support / service assistance
3096-JRDSO,0.4424970387327247,High,27,Month-to-month,104.3,Yes,Yes,Bank transfer (automatic),Targeted retention offer
8384-FZBJK,0.4422148598064859,High,57,Month-to-month,100.6,No,No,Electronic check,Offer tech support / service assistance
2373-NTKOD,0.4421028878015834,High,8,Month-to-month,66.25,No,No,Electronic check,Offer tech support / service assistance
3755-JBMNH,0.4402126049427917,High,16,Month-to-month,71.8,No,No,Bank transfer (automatic),Offer tech support / service assistance
9505-SQFSW,0.4401484330033786,High,3,Month-to-month,40.3,No,No,Mailed check,Offer tech support / service assistance
8535-SFUTN,0.4398239764226497,High,61,Month-to-month,106.45,No,Yes,Electronic check,Offer tech support / service assistance
5119-KEPFY,0.43960170071358706,High,36,Month-to-month,95.0,No,No,Bank transfer (automatic),Offer tech support / service assistance
9898-KZQDZ,0.4395779257270321,High,40,Month-to-month,94.55,No,No,Credit card (automatic),Offer tech support / service assistance
4828-FAZPK,0.4395362245936385,High,16,Month-to-month,79.95,No,No,Credit card (automatic),Offer tech support / service assistance
6402-EJMWF,0.4394790622178325,High,4,Month-to-month,55.3,No,No,Mailed check,Offer tech support / service assistance
5981-ITEMU,0.4393661105645496,High,40,Month-to-month,97.1,No,No,Bank transfer (automatic),Offer tech support / service assistance
2637-FKFSY,0.4393568974696526,High,3,Month-to-month,46.1,No,No,Mailed check,Offer tech support / service assistance
3005-NFMTA,0.439304324922903,High,55,Month-to-month,98.8,No,Yes,Electronic check,Offer tech support / service assistance
8519-QJGJD,0.4391374773905324,High,14,Month-to-month,75.35,No,No,Electronic check,Offer tech support / service assistance
8058-DMYRU,0.43884107264503636,High,54,Month-to-month,90.05,No,No,Electronic check,Offer tech support / service assistance
7924-GJZFI,0.43881970966885225,High,25,Month-to-month,69.3,No,No,Electronic check,Offer tech support / service assistance
6331-LWDTQ,0.43880933197588784,High,10,Month-to-month,72.15,No,No,Credit card (automatic),Offer tech support / service assistance
6080-TCMYC,0.43860437757521553,High,40,Month-to-month,81.2,No,No,Electronic check,Offer tech support / service assistance
1319-YLZJG,0.4385377491756061,High,12,Month-to-month,84.6,No,Yes,Electronic check,Offer tech support / service assistance
8631-WUXGY,0.43848384183400113,High,46,Month-to-month,99.8,No,No,Electronic check,Offer tech support / service assistance
7296-PIXQY,0.4383789119143808,High,14,Month-to-month,70.2,No,No,Electronic check,Offer tech support / service assistance
0611-DFXKO,0.43824096984937994,High,20,Month-to-month,89.0,No,No,Mailed check,Offer tech support / service assistance
2311-QYMUQ,0.4381712978371097,High,16,Month-to-month,89.45,No,No,Credit card (automatic),Offer tech support / service assistance
0093-EXYQL,0.43807660568448653,High,40,Month-to-month,91.55,No,No,Electronic check,Offer tech support / service assistance
6235-VDHOM,0.43786817842430453,High,5,Month-to-month,28.45,No,No,Electronic check,Offer tech support / service assistance
1989-PRJHP,0.4374416711890864,High,27,Month-to-month,75.5,No,No,Electronic check,Offer tech support / service assistance
3088-LHEFH,0.4373266616036717,High,11,Month-to-month,79.0,No,Yes,Bank transfer (automatic),Offer tech support / service assistance
3757-NJYBX,0.4371119965010476,High,32,Month-to-month,106.35,No,No,Bank transfer (automatic),Offer tech support / service assistance
6771-XWBDM,0.43670081769206964,High,57,Month-to-month,104.5,No,No,Credit card (automatic),Offer tech support / service assistance
1323-OOEPC,0.43662166194100066,High,53,Month-to-month,98.4,No,No,Credit card (automatic),Offer tech support / service assistance
6311-UEUME,0.43656691358549543,High,29,Month-to-month,78.9,No,No,Electronic check,Offer tech support / service assistance
4329-YPDDQ,0.4361714772864996,High,20,Month-to-month,108.2,Yes,Yes,Bank transfer (automatic),Targeted retention offer
4013-UBXWQ,0.43569731421991015,High,7,Month-to-month,74.65,Yes,No,Electronic check,Targeted retention offer
5960-MVTUK,0.4356388627191321,High,3,Month-to-month,29.75,Yes,No,Electronic check,Targeted retention offer
9572-WUKSB,0.4356388627191321,High,3,Month-to-month,29.9,Yes,No,Electronic check,Targeted retention offer
2037-SGXHH,0.43545183054624426,High,38,Month-to-month,94.65,No,No,Electronic check,Offer tech support / service assistance
7339-POGZN,0.43496605918949854,High,4,Month-to-month,50.7,No,No,Electronic check,Offer tech support / service assistance
0224-HJAPT,0.43496605918949854,High,5,Month-to-month,47.15,No,No,Electronic check,Offer tech support / service assistance
5439-WIKXB,0.4349202813202556,High,41,Month-to-month,94.55,No,No,Electronic check,Offer tech support / service assistance
3804-RVTGV,0.4345780197229508,High,50,Month-to-month,103.85,No,No,Bank transfer (automatic),Offer tech support / service assistance
5108-ADXWO,0.4343193744293093,High,11,Month-to-month,73.5,No,Yes,Electronic check,Offer tech support / service assistance
0082-OQIQY,0.43327086383641017,High,29,Month-to-month,94.2,Yes,No,Electronic check,Targeted retention offer
2955-BJZHG,0.432539238870841,High,17,Month-to-month,80.85,No,No,Electronic check,Offer tech support / service assistance
8468-EHYJA,0.43244434316991354,High,57,Month-to-month,99.65,No,Yes,Electronic check,Offer tech support / service assistance
4537-DKTAL,0.43217719750039657,High,2,Month-to-month,45.55,No,No,Electronic check,Offer tech support / service assistance
1728-BQDMA,0.43217719750039657,High,2,Month-to-month,44.45,No,No,Electronic check,Offer tech support / service assistance
0322-CHQRU,0.43217719750039657,High,2,Month-to-month,45.35,No,No,Electronic check,Offer tech support / service assistance
2372-HWUHI,0.43217719750039657,High,2,Month-to-month,44.35,No,No,Electronic check,Offer tech support / service assistance
5895-QSXOD,0.43212652902298276,High,9,Month-to-month,70.05,No,No,Mailed check,Offer tech support / service assistance
7967-HYCDE,0.43212652902298276,High,8,Month-to-month,70.7,No,No,Bank transfer (automatic),Offer tech support / service assistance
9272-LSVYH,0.43212652902298276,High,10,Month-to-month,70.15,No,No,Mailed check,Offer tech support / service assistance
7410-OIEDU,0.43212391241354814,High,10,Month-to-month,79.85,No,Yes,Mailed check,Offer tech support / service assistance
0212-ISBBF,0.43206003646292246,High,22,Month-to-month,50.35,No,No,Electronic check,Offer tech support / service assistance
3714-NTNFO,0.4320457433643429,High,49,Month-to-month,84.5,No,No,Electronic check,Offer tech support / service assistance
3571-RFHAR,0.4315184938899359,High,65,Month-to-month,109.15,Yes,No,Electronic check,Targeted retention offer
2141-RRYGO,0.43140062334336954,High,4,Month-to-month,68.65,No,No,Bank transfer (automatic),Offer tech support / service assistance
0963-ZBDRN,0.43132348441148777,High,32,Month-to-month,96.2,Yes,No,Electronic check,Targeted retention offer
8486-AYEQH,0.43131362847993204,High,31,Month-to-month,76.05,No,No,Electronic check,Offer tech support / service assistance
5153-RTHKF,0.43122081405702817,High,34,Month-to-month,85.35,No,No,Electronic check,Offer tech support / service assistance
9450-TRJUU,0.43122081405702817,High,35,Month-to-month,83.15,No,No,Electronic check,Offer tech support / service assistance
0778-NELLA,0.43100586917913813,High,9,Month-to-month,34.7,No,No,Credit card (automatic),Offer tech support / service assistance
2719-BDAQO,0.4306128949901535,High,17,Month-to-month,93.85,No,Yes,Electronic check,Offer tech support / service assistance
0468-YRPXN,0.43008350356002784,High,29,Month-to-month,98.8,Yes,No,Credit card (automatic),Targeted retention offer
8685-WHQPW,0.42972667026591244,High,22,Month-to-month,74.4,No,No,Bank transfer (automatic),Offer tech support / service assistance
5307-DZCVC,0.4295269023896409,High,32,Month-to-month,85.95,No,No,Credit card (automatic),Offer tech support / service assistance
0133-BMFZO,0.42934206874613634,High,2,Month-to-month,86.25,Yes,Yes,Electronic check,Targeted retention offer
9412-GHEEC,0.4291446377071486,High,40,Month-to-month,104.8,Yes,No,Bank transfer (automatic),Targeted retention offer
8189-XRIKE,0.429004142520067,High,32,Month-to-month,90.95,No,No,Electronic check,Offer tech support / service assistance
2277-DJJDL,0.4288885676858705,High,60,Month-to-month,99.0,Yes,No,Electronic check,Targeted retention offer
5453-AXEPF,0.428396921315198,High,17,Month-to-month,80.5,No,No,Bank transfer (automatic),Offer tech support / service assistance
6284-AHOOQ,0.428330791499697,High,22,Month-to-month,90.5,Yes,No,Bank transfer (automatic),Targeted retention offer
8914-RBTSB,0.4280762554844666,High,31,Month-to-month,93.8,No,No,Electronic check,Offer tech support / service assistance
9137-UIYPG,0.42726585236815745,High,35,Month-to-month,106.9,Yes,Yes,Electronic check,Targeted retention offer
3312-ZWLGF,0.4267516417806802,High,29,Month-to-month,79.3,Yes,No,Electronic check,Targeted retention offer
2761-XECQW,0.42650256173429296,High,8,Month-to-month,43.35,No,No,Mailed check,Offer tech support / service assistance
7351-KYHQH,0.4263968527939461,High,7,Month-to-month,64.95,No,No,Electronic check,Offer tech support / service assistance
0430-IHCDJ,0.42615085116397483,High,15,Month-to-month,49.0,No,No,Electronic check,Offer tech support / service assistance
1101-SSWAG,0.42615085116397483,High,15,Month-to-month,51.1,No,No,Electronic check,Offer tech support / service assistance
8614-VGMMV,0.42615085116397483,High,15,Month-to-month,49.1,No,No,Electronic check,Offer tech support / service assistance
7268-IGMFD,0.42612981120269194,High,18,Month-to-month,93.9,Yes,No,Bank transfer (automatic),Targeted retention offer
1226-UDFZR,0.4259054661796767,High,2,Month-to-month,49.6,No,No,Mailed check,Offer tech support / service assistance
9940-HPQPG,0.42580849213126565,High,9,Month-to-month,91.75,No,Yes,Bank transfer (automatic),Offer tech support / service assistance
4523-WXCEF,0.42541648768868884,High,59,Month-to-month,101.1,No,No,Electronic check,Offer tech support / service assistance
1493-AMTIE,0.4254031409341807,High,1,Month-to-month,20.2,No internet service,No internet service,Bank transfer (automatic),Targeted retention offer
5356-RHIPP,0.4254031409341807,High,1,Month-to-month,20.2,No internet service,No internet service,Mailed check,Targeted retention offer
2369-FEVNO,0.4254031409341807,High,1,Month-to-month,19.9,No internet service,No internet service,Mailed check,Targeted retention offer
5906-BFOZT,0.4254031409341807,High,1,Month-to-month,19.5,No internet service,No internet service,Mailed check,Targeted retention offer
7839-QRKXN,0.4254031409341807,High,1,Month-to-month,20.2,No internet service,No internet service,Mailed check,Targeted retention offer
1240-KNSEZ,0.4254031409341807,High,1,Month-to-month,20.1,No internet service,No internet service,Mailed check,Targeted retention offer
4588-YBNIB,0.4254031409341807,High,1,Month-to-month,19.6,No internet service,No internet service,Mailed check,Targeted retention offer
1622-HSHSF,0.4254031409341807,High,1,Month-to-month,19.55,No internet service,No internet service,Mailed check,Targeted retention offer
4897-QSUYC,0.4254031409341807,High,1,Month-to-month,20.15,No internet service,No internet service,Mailed check,Targeted retention offer
2465-BLLEU,0.4254031409341807,High,1,Month-to-month,19.75,No internet service,No internet service,Mailed check,Targeted retention offer
8305-VHZBZ,0.4254031409341807,High,1,Month-to-month,20.2,No internet service,No internet service,Mailed check,Targeted retention offer
7291-CDTMJ,0.4254031409341807,High,1,Month-to-month,19.65,No internet service,No internet service,Bank transfer (automatic),Targeted retention offer
2955-PSXOE,0.4254031409341807,High,1,Month-to-month,20.2,No internet service,No internet service,Bank transfer (automatic),Targeted retention offer
1000-AJSLD,0.4254031409341807,High,1,Month-to-month,20.1,No internet service,No internet service,Mailed check,Targeted retention offer
4800-VHZKI,0.4254031409341807,High,1,Month-to-month,19.9,No internet service,No internet service,Mailed check,Targeted retention offer
7989-CHGTL,0.4254031409341807,High,1,Month-to-month,19.6,No internet service,No internet service,Mailed check,Targeted retention offer
8566-YPRGL,0.4254031409341807,High,1,Month-to-month,19.5,No internet service,No internet service,Mailed check,Targeted retention offer
4661-NJEUX,0.4254031409341807,High,1,Month-to-month,20.05,No internet service,No internet service,Mailed check,Targeted retention offer
7853-WNZSY,0.4254031409341807,High,1,Month-to-month,19.75,No internet service,No internet service,Credit card (automatic),Targeted retention offer
7675-OZCZG,0.42468233046848136,High,3,Month-to-month,45.0,No,No,Electronic check,Offer tech support / service assistance
1452-KIOVK,0.42452809064069114,High,22,Month-to-month,89.1,No,No,Credit card (automatic),Offer tech support / service assistance
6987-XQSJT,0.42444530770131333,High,54,Month-to-month,79.5,No,No,Electronic check,Offer tech support / service assistance
9904-EHEVJ,0.42433578237283076,High,32,Month-to-month,91.35,No,No,Mailed check,Offer tech support / service assistance
0089-IIQKO,0.4238213867893905,High,39,Month-to-month,99.95,Yes,No,Credit card (automatic),Targeted retention offer
2043-WVTQJ,0.4232883604412555,High,1,Month-to-month,55.7,No,Yes,Mailed check,Offer tech support / service assistance
8695-WDYEA,0.4232883604412555,High,1,Month-to-month,51.25,No,Yes,Mailed check,Offer tech support / service assistance
2309-OSFEU,0.42319201918385563,High,10,Month-to-month,33.9,No,No,Mailed check,Offer tech support / service assistance
0564-MUUQK,0.4231551356019086,High,20,Month-to-month,95.5,Yes,No,Bank transfer (automatic),Targeted retention offer
3481-JHUZH,0.42298391960932624,High,41,Month-to-month,80.25,No,No,Electronic check,Offer tech support / service assistance
4678-DVQEO,0.4224344998782432,High,1,Month-to-month,52.2,Yes,No,Electronic check,Targeted retention offer
9637-EIHEQ,0.4224344998782432,High,1,Month-to-month,50.8,Yes,No,Electronic check,Targeted retention offer
2947-DOMLJ,0.4224283051943541,High,1,Month-to-month,50.6,No,Yes,Mailed check,Offer tech support / service assistance
9537-VHDTA,0.4224283051943541,High,1,Month-to-month,51.2,No,Yes,Mailed check,Offer tech support / service assistance
3956-MGXOG,0.4221336991694625,High,28,Month-to-month,80.6,No,No,Electronic check,Offer tech support / service assistance
5998-VVEJY,0.4221144403480972,High,26,Month-to-month,80.5,Yes,No,Electronic check,Targeted retention offer
0817-HSUSE,0.4215248841081695,High,1,Month-to-month,75.5,Yes,No,Electronic check,Targeted retention offer
2189-WWOEW,0.42137068623790547,High,15,Month-to-month,85.9,No,No,Bank transfer (automatic),Offer tech support / service assistance
2911-WDXMV,0.4213231530930471,High,18,Month-to-month,80.55,No,No,Credit card (automatic),Offer tech support / service assistance
8059-UDZFY,0.42110339659735985,High,33,Month-to-month,105.35,No,No,Bank transfer (automatic),Offer tech support / service assistance
8565-CLBZW,0.4210069074107924,High,24,Month-to-month,89.85,No,No,Mailed check,Offer tech support / service assistance
9822-WMWVG,0.4207028121175418,High,41,Month-to-month,106.5,Yes,Yes,Electronic check,Targeted retention offer
7978-DKUQH,0.42050049831116065,High,25,Month-to-month,74.6,No,No,Electronic check,Offer tech support / service assistance
2027-WKXMW,0.42030543528123215,High,63,Month-to-month,108.75,Yes,No,Electronic check,Targeted retention offer
6710-HSJRD,0.42030543528123215,High,61,Month-to-month,114.1,Yes,No,Electronic check,Targeted retention offer
2067-QYTCF,0.42030543528123215,High,64,Month-to-month,111.15,Yes,No,Electronic check,Targeted retention offer
7979-CORPM,0.42018506598979827,High,24,Month-to-month,90.55,No,No,Credit card (automatic),Offer tech support / service assistance
0641-EVBOJ,0.4201753307862888,High,3,Month-to-month,82.3,Yes,Yes,Mailed check,Targeted retention offer
7851-FLGGQ,0.42011698788395185,High,1,Month-to-month,44.65,Yes,No,Mailed check,Targeted retention offer
2187-LZGPL,0.42006641558399965,High,7,Month-to-month,40.1,No,No,Credit card (automatic),Offer tech support / service assistance
7483-IQWIB,0.42002681301275524,High,37,Month-to-month,92.95,No,No,Electronic check,Offer tech support / service assistance
2672-TGEFF,0.42002681301275524,High,37,Month-to-month,88.8,No,No,Electronic check,Offer tech support / service assistance
7562-UXTPG,0.42002560486986346,High,13,Month-to-month,70.15,No,No,Mailed check,Offer tech support / service assistance
3677-TNKIO,0.42002560486986346,High,14,Month-to-month,71.0,No,No,Credit card (automatic),Offer tech support / service assistance
7718-RXDGG,0.42002560486986346,High,15,Month-to-month,68.6,No,No,Bank transfer (automatic),Offer tech support / service assistance
2956-GGUCQ,0.41939131289028847,High,24,Month-to-month,78.85,No,Yes,Electronic check,Offer tech support / service assistance
8885-QSQBX,0.4190357168606414,High,1,Month-to-month,49.55,No,Yes,Bank transfer (automatic),Offer tech support / service assistance
1346-UFHAX,0.4190306075706512,High,13,Month-to-month,80.0,No,Yes,Credit card (automatic),Offer tech support / service assistance
8802-UNOJF,0.4186693968883767,High,12,Month-to-month,83.8,Yes,No,Mailed check,Targeted retention offer
3716-UVSPD,0.4181842143600847,High,1,Month-to-month,49.3,Yes,No,Electronic check,Targeted retention offer
1536-HBSWP,0.4181842143600847,High,1,Month-to-month,49.9,Yes,No,Electronic check,Targeted retention offer
1453-RZFON,0.41817803687628835,High,1,Month-to-month,49.9,No,Yes,Mailed check,Offer tech support / service assistance
0319-QZTCO,0.41793100753138984,High,3,Month-to-month,58.7,No,No,Credit card (automatic),Offer tech support / service assistance
6243-OZGFH,0.41780974431233836,High,23,Month-to-month,44.95,No,No,Electronic check,Offer tech support / service assistance
5118-MUEYH,0.41775421963236314,High,48,Month-to-month,105.1,Yes,No,Credit card (automatic),Targeted retention offer
